"GEO_ID","NAME","B11012_001E","B11012_001M","B11012_002E","B11012_002M","B11012_003E","B11012_003M","B11012_004E","B11012_004M","B11012_005E","B11012_005M","B11012_006E","B11012_006M","B11012_007E","B11012_007M","B11012_008E","B11012_008M","B11012_009E","B11012_009M","B11012_010E","B11012_010M","B11012_011E","B11012_011M","B11012_012E","B11012_012M","B11012_013E","B11012_013M","B11012_014E","B11012_014M","B11012_015E","B11012_015M","B11012_016E","B11012_016M","B11012_017E","B11012_017M",
"1500000US490351113061","Block Group 1, Census Tract 1113.06, Salt Lake County, Utah","684","74","237","75","76","40","161","71","58","46","0","12","58","46","253","91","44","33","87","62","58","42","64","63","136","74","77","49","52","46","0","12","7","12",
"1500000US490351113062","Block Group 2, Census Tract 1113.06, Salt Lake County, Utah","234","55","168","54","71","47","97","45","5","9","0","12","5","9","52","42","40","37","0","12","12","18","0","12","9","15","9","15","0","12","0","12","0","12",
"1500000US490351114001","Block Group 1, Census Tract 1114, Salt Lake County, Utah","468","128","176","102","83","72","93","73","14","23","0","12","14","23","97","57","59","41","5","12","6","11","27","39","181","125","73","104","0","12","80","74","28","34",
"1500000US490351114002","Block Group 2, Census Tract 1114, Salt Lake County, Utah","296","107","63","47","0","12","63","47","0","12","0","12","0","12","101","73","18","29","0","12","58","44","25","44","132","84","115","93","0","12","0","12","17","28",
"1500000US490351114003","Block Group 3, Census Tract 1114, Salt Lake County, Utah","714","175","294","142","97","90","197","106","124","102","49","76","75","68","280","121","175","113","16","28","42","14","47","53","16","27","0","12","0","12","16","27","0","12",
"1500000US490351114004","Block Group 4, Census Tract 1114, Salt Lake County, Utah","565","143","120","94","97","90","23","27","63","48","0","12","63","48","259","138","112","91","16","26","114","102","17","26","123","81","82","58","0","12","41","63","0","12",
"1500000US490351114005","Block Group 5, Census Tract 1114, Salt Lake County, Utah","271","119","66","62","21","37","45","46","52","80","48","79","4","12","62","44","54","45","0","12","8","12","0","12","91","90","91","90","0","12","0","12","0","12",
"1500000US490351114006","Block Group 6, Census Tract 1114, Salt Lake County, Utah","406","144","100","70","36","50","64","55","70","84","0","12","70","84","127","93","107","90","20","35","0","12","0","12","109","96","101","94","0","12","0","12","8","14",
"1500000US490351115001","Block Group 1, Census Tract 1115, Salt Lake County, Utah","838","86","234","71","108","54","126","43","39","26","0","12","39","26","239","79","117","51","25","22","67","56","30","40","326","72","249","67","19","22","18","20","40","24",
"1500000US490351116011","Block Group 1, Census Tract 1116.01, Salt Lake County, Utah","525","146","200","124","100","105","100","70","47","52","0","12","47","52","85","65","19","31","66","61","0","12","0","12","193","90","140","80","0","12","20","37","33","38",
"1500000US490351116012","Block Group 2, Census Tract 1116.01, Salt Lake County, Utah","800","190","156","89","31","49","125","70","75","66","0","12","75","66","266","156","135","111","44","61","72","115","15","25","303","132","219","121","0","12","14","22","70","69",
"1500000US490351116021","Block Group 1, Census Tract 1116.02, Salt Lake County, Utah","544","117","44","42","14","21","30","36","34","41","0","12","34","41","237","98","128","80","27","41","52","37","30","48","229","109","168","89","34","57","0","12","27","42",
"1500000US490351116022","Block Group 2, Census Tract 1116.02, Salt Lake County, Utah","1014","251","308","158","231","148","77","76","0","12","0","12","0","12","415","191","233","130","162","155","20","32","0","12","291","164","274","162","0","12","17","27","0","12",
"1500000US490351116023","Block Group 3, Census Tract 1116.02, Salt Lake County, Utah","155","68","114","65","60","65","54","55","0","12","0","12","0","12","41","47","0","12","20","31","21","36","0","12","0","12","0","12","0","12","0","12","0","12",
"1500000US490351117011","Block Group 1, Census Tract 1117.01, Salt Lake County, Utah","429","126","185","94","18","31","167","90","0","12","0","12","0","12","183","98","183","98","0","12","0","12","0","12","61","48","48","45","0","12","0","12","13","21",
"1500000US490351117012","Block Group 2, Census Tract 1117.01, Salt Lake County, Utah","883","198","296","129","143","125","153","90","33","37","0","12","33","37","283","145","80","51","101","65","102","121","0","12","271","140","24","32","61","61","150","115","36","57",
"1500000US490351117013","Block Group 3, Census Tract 1117.01, Salt Lake County, Utah","707","204","264","181","236","181","28","23","47","45","19","30","28","34","273","156","48","47","53","83","158","115","14","24","123","88","107","85","0","12","0","12","16","25",
"1500000US490351117021","Block Group 1, Census Tract 1117.02, Salt Lake County, Utah","460","112","241","87","111","71","130","52","32","21","0","12","32","21","106","64","65","59","0","12","0","12","41","38","81","58","18","19","0","12","56","53","7","12",
"1500000US490351117022","Block Group 2, Census Tract 1117.02, Salt Lake County, Utah","393","129","174","104","59","91","115","57","0","12","0","12","0","12","145","76","93","58","18","29","7","12","27","32","74","53","74","53","0","12","0","12","0","12",
"1500000US490351117023","Block Group 3, Census Tract 1117.02, Salt Lake County, Utah","439","125","255","111","123","92","132","71","50","37","10","16","40","32","42","44","0","12","0","12","21","26","21","33","92","49","61","43","0","12","7","14","24","24",
"1500000US490351117024","Block Group 4, Census Tract 1117.02, Salt Lake County, Utah","467","115","266","99","150","76","116","65","0","12","0","12","0","12","154","78","92","65","0","12","15","19","47","66","47","50","47","50","0","12","0","12","0","12",
"1500000US490351118011","Block Group 1, Census Tract 1118.01, Salt Lake County, Utah","810","168","398","133","179","89","219","116","61","73","61","73","0","12","182","154","80","76","11","21","91","137","0","12","169","124","95","83","9","17","0","12","65","90",
"1500000US490351118012","Block Group 2, Census Tract 1118.01, Salt Lake County, Utah","681","178","316","152","163","81","153","126","17","29","0","12","17","29","222","104","178","98","44","69","0","12","0","12","126","83","50","44","64","68","12","20","0","12",
"1500000US490351118013","Block Group 3, Census Tract 1118.01, Salt Lake County, Utah","363","128","47","42","18","20","29","34","28","46","0","12","28","46","189","106","141","90","48","53","0","12","0","12","99","63","99","63","0","12","0","12","0","12",
"1500000US490351118014","Block Group 4, Census Tract 1118.01, Salt Lake County, Utah","401","106","74","47","0","12","74","47","0","12","0","12","0","12","193","96","119","77","27","32","47","48","0","12","134","88","100","84","0","12","0","12","34","39",
"1500000US490351118021","Block Group 1, Census Tract 1118.02, Salt Lake County, Utah","587","120","192","81","51","43","141","67","26","32","0","12","26","32","165","91","80","58","6","13","61","64","18","28","204","111","78","60","66","74","6","10","54","58",
"1500000US490351118022","Block Group 2, Census Tract 1118.02, Salt Lake County, Utah","728","131","280","102","144","88","136","59","19","25","0","12","19","25","239","109","239","109","0","12","0","12","0","12","190","65","183","64","0","12","0","12","7","11",
"1500000US490351119031","Block Group 1, Census Tract 1119.03, Salt Lake County, Utah","551","83","221","74","91","51","130","57","65","46","11","18","54","43","133","59","126","57","0","12","7","11","0","12","132","73","122","73","10","15","0","12","0","12",
"1500000US490351119032","Block Group 2, Census Tract 1119.03, Salt Lake County, Utah","684","471","231","69","119","49","112","55","46","50","0","12","46","50","390","483","366","482","19","25","5","8","0","12","17","15","7","13","0","12","10","16","0","12",
"1500000US490351119033","Block Group 3, Census Tract 1119.03, Salt Lake County, Utah","642","90","243","88","65","52","178","84","103","50","13","20","90","47","209","81","162","73","20","17","27","25","0","12","87","47","87","47","0","12","0","12","0","12",
"1500000US490351119041","Block Group 1, Census Tract 1119.04, Salt Lake County, Utah","445","123","96","85","48","68","48","50","45","46","18","31","27","35","170","84","132","74","0","12","3","6","35","54","134","79","97","80","26","31","0","12","11","19",
"1500000US490351119042","Block Group 2, Census Tract 1119.04, Salt Lake County, Utah","694","119","231","74","56","44","175","74","41","35","0","12","41","35","272","100","237","95","0","12","9","14","26","39","150","70","122","68","0","12","28","27","0","12",
"1500000US490351119043","Block Group 3, Census Tract 1119.04, Salt Lake County, Utah","522","105","70","50","7","11","63","49","36","39","0","12","36","39","256","103","122","73","33","36","53","63","48","53","160","78","160","78","0","12","0","12","0","12",
"1500000US490351119051","Block Group 1, Census Tract 1119.05, Salt Lake County, Utah","672","113","295","93","168","75","127","59","112","67","69","53","43","39","152","87","109","73","13","23","30","38","0","12","113","71","59","42","0","12","47","49","7","10",
"1500000US490351119052","Block Group 2, Census Tract 1119.05, Salt Lake County, Utah","422","107","101","56","21","30","80","46","32","24","7","10","25","22","243","102","107","38","107","96","25","20","4","10","46","33","46","33","0","12","0","12","0","12",
"1500000US490351119053","Block Group 3, Census Tract 1119.05, Salt Lake County, Utah","436","154","249","169","115","152","134","76","53","43","20","33","33","29","85","40","42","29","7","11","30","28","6","13","49","41","49","41","0","12","0","12","0","12",
"1500000US490351119061","Block Group 1, Census Tract 1119.06, Salt Lake County, Utah","1107","222","488","172","210","70","278","152","169","107","30","33","139","102","208","142","170","139","9","16","20","30","9","15","242","94","133","68","19","30","47","55","43","39",
"1500000US490351119062","Block Group 2, Census Tract 1119.06, Salt Lake County, Utah","793","229","147","75","71","61","76","52","67","45","22","26","45","36","302","122","161","95","96","68","32","41","13","26","277","200","184","192","0","12","85","66","8","13",
"1500000US490351120011","Block Group 1, Census Tract 1120.01, Salt Lake County, Utah","518","106","216","59","82","45","134","46","37","59","0","12","37","59","156","63","43","36","40","44","65","52","8","16","109","55","36","26","56","52","17","20","0","12",
"1500000US490351120012","Block Group 2, Census Tract 1120.01, Salt Lake County, Utah","580","113","201","88","96","70","105","59","34","46","0","12","34","46","166","85","160","84","0","12","6","9","0","12","179","97","139","91","0","12","0","12","40","46",
"1500000US490351120013","Block Group 3, Census Tract 1120.01, Salt Lake County, Utah","341","104","22","22","6","10","16","19","15","23","15","23","0","12","159","69","82","51","38","46","39","23","0","12","145","88","109","80","0","12","25","37","11","18",
"1500000US490351120021","Block Group 1, Census Tract 1120.02, Salt Lake County, Utah","622","198","307","130","142","111","165","89","38","62","0","12","38","62","228","169","145","163","9","16","59","54","15","25","49","49","23","37","13","21","13","22","0","12",
"1500000US490351120022","Block Group 2, Census Tract 1120.02, Salt Lake County, Utah","358","133","212","114","110","102","102","75","0","12","0","12","0","12","61","51","61","51","0","12","0","12","0","12","85","51","48","40","0","12","27","35","10","17",
"1500000US490351120023","Block Group 3, Census Tract 1120.02, Salt Lake County, Utah","679","180","164","105","50","58","114","97","105","123","0","12","105","123","315","127","219","109","59","72","13","20","24","28","95","81","95","81","0","12","0","12","0","12",
"1500000US490351120024","Block Group 4, Census Tract 1120.02, Salt Lake County, Utah","450","128","140","72","51","55","89","61","70","75","13","21","57","72","125","88","111","88","14","22","0","12","0","12","115","100","53","50","62","85","0","12","0","12",
"1500000US490351121011","Block Group 1, Census Tract 1121.01, Salt Lake County, Utah","204","80","53","51","0","12","53","51","22","36","0","12","22","36","55","51","55","51","0","12","0","12","0","12","74","58","74","58","0","12","0","12","0","12",
"1500000US490351121012","Block Group 2, Census Tract 1121.01, Salt Lake County, Utah","285","119","61","70","0","12","61","70","0","12","0","12","0","12","121","85","53","56","0","12","68","71","0","12","103","93","103","93","0","12","0","12","0","12",
"1500000US490351121013","Block Group 3, Census Tract 1121.01, Salt Lake County, Utah","992","206","119","89","51","63","68","58","163","133","24","46","139","124","357","192","130","140","39","72","138","137","50","39","353","157","264","142","29","51","0","12","60","92",
"1500000US490351121014","Block Group 4, Census Tract 1121.01, Salt Lake County, Utah","221","143","68","64","0","12","68","64","32","49","0","12","32","49","97","136","0","12","0","12","81","131","16","28","24","38","0","12","0","12","24","38","0","12",
